"Magnetizzazione:0","Magnetizzazione:1","Magnetizzazione:2","Heff:0","Heff:1","Heff:2","Hms:0","Hms:1","Hms:2","Hext:0","Hext:1","Hext:2","Hex:0","Hex:1","Hex:2","Cell Type"
-4.98363e+004,-8.58555e+005,6.08685e+002,2.98481e+002,5.14207e+003,-3.64531e+000,-1.37423e+004,1.04188e+003,-1.65360e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.08229e+001,4.10019e+003,1.61715e+002,9
4.20390e+003,-8.59990e+005,5.83784e+002,-2.67212e+001,5.46634e+003,-3.71048e+000,-1.33615e+004,1.44134e+003,-1.47488e+002,1.40000e+004,0.00000e+000,0.00000e+000,-6.65236e+002,4.02500e+003,1.43778e+002,9
5.69846e+004,-8.58110e+005,5.62145e+002,-3.55553e+002,5.35415e+003,-3.50729e+000,-1.36193e+004,1.46145e+003,-1.30973e+002,1.40000e+004,0.00000e+000,0.00000e+000,-7.36255e+002,3.89270e+003,1.27466e+002,9
1.07846e+005,-8.53211e+005,5.43443e+002,-7.19696e+002,5.69378e+003,-3.62641e+000,-1.33904e+004,2.01797e+003,-1.15918e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.32934e+003,3.67581e+003,1.12292e+002,9
1.56021e+005,-8.45729e+005,5.26725e+002,-9.22155e+002,4.99865e+003,-3.11303e+000,-1.39430e+004,1.41111e+003,-1.02175e+002,1.40000e+004,0.00000e+000,0.00000e+000,-9.79165e+002,3.58754e+003,9.90620e+001,9
2.04768e+005,-8.35266e+005,5.12990e+002,-1.24810e+003,5.09110e+003,-3.12663e+000,-1.30400e+004,1.94165e+003,-9.16916e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.20811e+003,3.14945e+003,8.85650e+001,9
2.51437e+005,-8.22423e+005,5.00151e+002,-1.33996e+003,4.38285e+003,-2.66528e+000,-1.36600e+004,1.29816e+003,-8.02689e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.67993e+003,3.08469e+003,7.76037e+001,9
2.91900e+005,-8.08946e+005,4.89230e+002,-1.47536e+003,4.08870e+003,-2.47263e+000,-1.42437e+004,9.84876e+002,-6.73896e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.23169e+003,3.10382e+003,6.49169e+001,9
3.35240e+005,-7.91968e+005,4.80423e+002,-2.19623e+003,5.18836e+003,-3.14727e+000,-1.41837e+004,2.45433e+003,-6.14359e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.01255e+003,2.73402e+003,5.82886e+001,9
3.83428e+005,-7.69794e+005,4.70891e+002,-1.89791e+003,3.81037e+003,-2.33077e+000,-1.42907e+004,8.91923e+002,-5.98299e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.60718e+003,2.91844e+003,5.74992e+001,9
4.28383e+005,-7.45713e+005,4.62326e+002,-2.00331e+003,3.48728e+003,-2.16198e+000,-1.40418e+004,7.58492e+002,-5.54247e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.96150e+003,2.72879e+003,5.32627e+001,9
4.70223e+005,-7.20062e+005,4.54753e+002,-1.90285e+003,2.91387e+003,-1.84020e+000,-1.37503e+004,3.29264e+002,-5.15737e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.15250e+003,2.58460e+003,4.97335e+001,9
5.10254e+005,-6.92272e+005,4.47995e+002,-2.15061e+003,2.91778e+003,-1.88818e+000,-1.37865e+004,5.45535e+002,-4.66344e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.36410e+003,2.37225e+003,4.47462e+001,9
5.48371e+005,-6.62487e+005,4.41886e+002,-2.19009e+003,2.64584e+003,-1.76480e+000,-1.34325e+004,7.05270e+002,-4.14438e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.75762e+003,1.94057e+003,3.96790e+001,9
5.85525e+005,-6.29889e+005,4.35477e+002,-1.88048e+003,2.02296e+003,-1.39859e+000,-1.34067e+004,-3.29190e+001,-3.86287e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.47377e+003,2.05588e+003,3.72301e+001,9
6.20087e+005,-5.95896e+005,4.30137e+002,-1.99479e+003,1.91697e+003,-1.38375e+000,-1.33550e+004,1.42590e+002,-3.55775e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.63976e+003,1.77438e+003,3.41938e+001,9
6.51336e+005,-5.61571e+005,4.26454e+002,-1.80238e+003,1.55399e+003,-1.18013e+000,-1.32139e+004,-1.45501e+002,-3.18455e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.58853e+003,1.69949e+003,3.06654e+001,9
6.79274e+005,-5.27434e+005,4.24149e+002,-1.16020e+003,9.00860e+002,-7.24496e-001,-1.29986e+004,-1.26945e+003,-2.80713e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.16164e+003,2.17031e+003,2.73468e+001,9
7.06761e+005,-4.89989e+005,4.21281e+002,-2.20935e+003,1.53171e+003,-1.31699e+000,-1.33306e+004,3.49836e+002,-2.60392e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.87876e+003,1.18188e+003,2.47222e+001,9
7.33339e+005,-4.49238e+005,4.17331e+002,-1.61295e+003,9.88080e+002,-9.17980e-001,-1.27772e+004,-1.82450e+002,-2.52034e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.83575e+003,1.17053e+003,2.42854e+001,9
7.56677e+005,-4.08704e+005,4.14699e+002,-1.22026e+003,6.59098e+002,-6.68855e-001,-1.24320e+004,-4.85170e+002,-2.37696e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.78828e+003,1.14427e+003,2.31008e+001,9
7.77966e+005,-3.66564e+005,4.12072e+002,-1.33272e+003,6.27958e+002,-7.06021e-001,-1.24338e+004,-1.74870e+002,-2.27674e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.89890e+003,8.02827e+002,2.20614e+001,9
7.96638e+005,-3.23987e+005,4.10303e+002,-9.44656e+002,3.84184e+002,-4.86654e-001,-1.21607e+004,-5.42396e+002,-2.15133e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.78391e+003,9.26580e+002,2.10267e+001,9
8.12580e+005,-2.81627e+005,4.09573e+002,-8.57079e+002,2.97050e+002,-4.32129e-001,-1.20157e+004,-3.36979e+002,-2.01807e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.84140e+003,6.34029e+002,1.97485e+001,9
8.26498e+005,-2.37701e+005,4.08443e+002,-1.01460e+003,2.91800e+002,-5.01540e-001,-1.21216e+004,3.26696e+001,-1.97710e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.89301e+003,2.59130e+002,1.92695e+001,9
8.37903e+005,-1.93696e+005,4.08119e+002,-9.59793e+002,2.21873e+002,-4.67637e-001,-1.21833e+004,-1.42160e+002,-1.93476e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.77647e+003,3.64033e+002,1.88799e+001,9
8.46618e+005,-1.51121e+005,4.09136e+002,-1.10846e+003,1.97859e+002,-5.35829e-001,-1.24295e+004,-4.48693e+002,-1.85054e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.67891e+003,6.46552e+002,1.79696e+001,9
8.53292e+005,-1.07202e+005,4.08866e+002,-1.91277e+003,2.40308e+002,-9.16698e-001,-1.31828e+004,-4.32851e+002,-1.87940e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.72997e+003,6.73159e+002,1.78773e+001,9
8.57904e+005,-6.00107e+004,4.07661e+002,-2.28502e+003,1.59838e+002,-1.08598e+000,-1.34280e+004,-3.46347e+002,-1.98910e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.85703e+003,5.06185e+002,1.88050e+001,9
8.59905e+005,-1.27905e+004,4.07231e+002,-1.50253e+003,2.23490e+001,-7.11754e-001,-1.25760e+004,-3.41231e+002,-2.04173e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.92653e+003,3.63580e+002,1.97055e+001,9
8.59333e+005,3.38716e+004,4.07725e+002,-1.63938e+003,-6.46181e+001,-7.78031e-001,-1.27082e+004,5.73588e+001,-2.03490e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.93119e+003,-1.21977e+002,1.95709e+001,9
8.56356e+005,7.90843e+004,4.08596e+002,-9.19585e+002,-8.49235e+001,-4.38971e-001,-1.20489e+004,2.54943e+002,-2.00098e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.87067e+003,-3.39867e+002,1.95708e+001,9
8.51238e+005,1.22449e+005,4.09579e+002,-8.86227e+002,-1.27483e+002,-4.26627e-001,-1.20708e+004,2.82329e+002,-1.98537e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.81541e+003,-4.09812e+002,1.94271e+001,9
8.43461e+005,1.67848e+005,4.09700e+002,-1.45358e+003,-2.89261e+002,-7.06281e-001,-1.26848e+004,3.47418e+002,-2.06519e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.76877e+003,-6.36679e+002,1.99456e+001,9
8.32497e+005,2.15753e+005,4.09489e+002,-1.33431e+003,-3.45803e+002,-6.56553e-001,-1.25471e+004,3.65839e+002,-2.21327e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.78724e+003,-7.11643e+002,2.14762e+001,9
8.19416e+005,2.61071e+005,4.10313e+002,-1.02038e+003,-3.25100e+002,-5.11187e-001,-1.21964e+004,3.95730e+002,-2.31243e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.82403e+003,-7.20830e+002,2.26132e+001,9
8.04096e+005,3.05007e+005,4.11897e+002,-1.42843e+003,-5.41827e+002,-7.31961e-001,-1.26807e+004,4.37050e+002,-2.39662e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.74772e+003,-9.78878e+002,2.32343e+001,9
7.86616e+005,3.47613e+005,4.14025e+002,-1.14075e+003,-5.04107e+002,-6.00672e-001,-1.24038e+004,4.79619e+002,-2.47331e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.73700e+003,-9.83725e+002,2.41325e+001,9
7.67907e+005,3.87193e+005,4.17039e+002,-1.19570e+003,-6.02895e+002,-6.49626e-001,-1.23309e+004,1.35561e+002,-2.50704e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.86482e+003,-7.38457e+002,2.44207e+001,9
7.46463e+005,4.27075e+005,4.19721e+002,-2.34278e+003,-1.34038e+003,-1.31756e+000,-1.35048e+004,-3.88150e+002,-2.65982e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.83796e+003,-9.52230e+002,2.52807e+001,9
7.22189e+005,4.66950e+005,4.22023e+002,-1.55698e+003,-1.00670e+003,-9.10114e-001,-1.25829e+004,-3.49007e+001,-2.91409e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.97407e+003,-9.71803e+002,2.82308e+001,9
6.95943e+005,5.05236e+005,4.24981e+002,-1.62962e+003,-1.18306e+003,-9.95410e-001,-1.28006e+004,1.68336e+002,-3.12481e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.82904e+003,-1.35140e+003,3.02527e+001,9
6.67181e+005,5.42650e+005,4.28610e+002,-1.86873e+003,-1.51992e+003,-1.20079e+000,-1.32471e+004,1.87272e+002,-3.26409e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.62161e+003,-1.70720e+003,3.14401e+001,9
6.37145e+005,5.77622e+005,4.32480e+002,-1.74231e+003,-1.57954e+003,-1.18292e+000,-1.32699e+004,3.06160e+002,-3.38551e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.47243e+003,-1.88570e+003,3.26722e+001,9
6.06158e+005,6.10059e+005,4.36220e+002,-1.99610e+003,-2.00895e+003,-1.43677e+000,-1.34566e+004,-1.75836e+002,-3.60486e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.53950e+003,-1.83311e+003,3.46118e+001,9
5.71832e+005,6.42346e+005,4.39673e+002,-2.51678e+003,-2.82714e+003,-1.93540e+000,-1.37348e+004,-1.07323e+003,-4.08076e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.78199e+003,-1.75390e+003,3.88722e+001,9
5.34125e+005,6.74026e+005,4.43640e+002,-1.95554e+003,-2.46775e+003,-1.62455e+000,-1.33309e+004,-3.58347e+002,-4.65172e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.62460e+003,-2.10940e+003,4.48927e+001,9
4.94793e+005,7.03406e+005,4.48248e+002,-1.99820e+003,-2.84068e+003,-1.81053e+000,-1.35915e+004,-4.62178e+002,-5.17147e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.40668e+003,-2.37850e+003,4.99041e+001,9
4.53116e+005,7.30948e+005,4.53614e+002,-2.06785e+003,-3.33577e+003,-2.07041e+000,-1.38829e+004,-7.10465e+002,-5.66250e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.18497e+003,-2.62530e+003,5.45546e+001,9
4.10636e+005,7.55631e+005,4.59596e+002,-1.58062e+003,-2.90858e+003,-1.76936e+000,-1.35291e+004,-1.26695e+002,-6.16064e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.05154e+003,-2.78188e+003,5.98371e+001,9
3.66990e+005,7.77765e+005,4.66868e+002,-1.60318e+003,-3.39763e+003,-2.03977e+000,-1.35576e+004,-5.33804e+002,-6.78526e+001,1.40000e+004,0.00000e+000,0.00000e+000,-2.04557e+003,-2.86383e+003,6.58129e+001,9
3.21491e+005,7.97649e+005,4.75912e+002,-1.66894e+003,-4.14079e+003,-2.47085e+000,-1.38681e+004,-1.07501e+003,-7.52037e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.80084e+003,-3.06577e+003,7.27328e+001,9
2.74728e+005,8.14938e+005,4.87540e+002,-1.38916e+003,-4.12073e+003,-2.46552e+000,-1.37941e+004,-8.74119e+002,-8.49499e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.59508e+003,-3.24661e+003,8.24844e+001,9
2.27637e+005,8.29326e+005,5.02184e+002,-1.01606e+003,-3.70170e+003,-2.24177e+000,-1.34293e+004,-3.36760e+002,-9.68821e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.58674e+003,-3.36494e+003,9.46403e+001,9
1.78730e+005,8.41222e+005,5.18327e+002,-1.01060e+003,-4.75657e+003,-2.93106e+000,-1.39127e+004,-1.19086e+003,-1.07602e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.09795e+003,-3.56571e+003,1.04671e+002,9
1.28629e+005,8.50326e+005,5.32725e+002,-6.61846e+002,-4.37526e+003,-2.74133e+000,-1.36008e+004,-7.61667e+002,-1.14784e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.06104e+003,-3.61360e+003,1.12042e+002,9
7.91550e+004,8.56349e+005,5.48538e+002,-4.45608e+002,-4.82087e+003,-3.08827e+000,-1.36914e+004,-1.11161e+003,-1.23452e+002,1.40000e+004,0.00000e+000,0.00000e+000,-7.54223e+002,-3.70926e+003,1.20363e+002,9
2.86137e+004,8.59524e+005,5.72806e+002,-1.70724e+002,-5.12836e+003,-3.41789e+000,-1.35531e+004,-1.29654e+003,-1.39954e+002,1.40000e+004,0.00000e+000,0.00000e+000,-6.17619e+002,-3.83182e+003,1.36536e+002,9
-2.48494e+004,8.59641e+005,6.09625e+002,1.58784e+002,-5.49297e+003,-3.89563e+000,-1.34258e+004,-1.48565e+003,-1.64242e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.15438e+002,-4.00732e+003,1.60346e+002,9
-7.88122e+004,8.56381e+005,6.47626e+002,4.99172e+002,-5.42405e+003,-4.10207e+000,-1.35198e+004,-1.31097e+003,-1.84980e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.89901e+001,-4.11308e+003,1.80878e+002,9
-1.31556e+005,8.49878e+005,6.77261e+002,7.80099e+002,-5.03961e+003,-4.01622e+000,-1.34532e+004,-9.06332e+002,-1.97126e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.33289e+002,-4.13328e+003,1.93110e+002,9
-1.84439e+005,8.39989e+005,7.13077e+002,1.18791e+003,-5.41006e+003,-4.59284e+000,-1.34990e+004,-1.32762e+003,-2.12649e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.86874e+002,-4.08244e+003,2.08056e+002,9
-2.36865e+005,8.26737e+005,7.59035e+002,1.45733e+003,-5.08658e+003,-4.67020e+000,-1.32577e+004,-9.50546e+002,-2.33598e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.14987e+002,-4.13603e+003,2.28928e+002,9
-2.88067e+005,8.10319e+005,8.02112e+002,1.74872e+003,-4.91908e+003,-4.86940e+000,-1.34769e+004,-8.93130e+002,-2.51206e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.22561e+003,-4.02595e+003,2.46337e+002,9
-3.37516e+005,7.91001e+005,8.37992e+002,2.04954e+003,-4.80328e+003,-5.08874e+000,-1.32137e+004,-7.63505e+002,-2.63761e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.26320e+003,-4.03977e+003,2.58672e+002,9
-3.86487e+005,7.68262e+005,8.99743e+002,2.68777e+003,-5.34278e+003,-6.25724e+000,-1.28131e+004,-1.28477e+003,-2.89617e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.50083e+003,-4.05801e+003,2.83360e+002,9
-4.36801e+005,7.40813e+005,9.91963e+002,2.93114e+003,-4.97121e+003,-6.65662e+000,-1.30533e+004,-9.67809e+002,-3.28796e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.98448e+003,-4.00340e+003,3.22139e+002,9
-4.84905e+005,7.10258e+005,1.06656e+003,3.04814e+003,-4.46473e+003,-6.70451e+000,-1.32484e+004,-5.40123e+002,-3.58294e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.29649e+003,-3.92461e+003,3.51590e+002,9
-5.30513e+005,6.76871e+005,1.11673e+003,3.38863e+003,-4.32349e+003,-7.13308e+000,-1.31988e+004,-5.54912e+002,-3.76501e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.58740e+003,-3.76857e+003,3.69368e+002,9
-5.74293e+005,6.40146e+005,1.16935e+003,3.22769e+003,-3.59780e+003,-6.57209e+000,-1.35600e+004,6.71951e+001,-3.95359e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.78773e+003,-3.66500e+003,3.88787e+002,9
-6.15466e+005,6.00666e+005,1.23362e+003,3.34592e+003,-3.26545e+003,-6.70643e+000,-1.38657e+004,7.96880e+001,-4.18167e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.21159e+003,-3.34514e+003,4.11461e+002,9
-6.54035e+005,5.58423e+005,1.29147e+003,3.53302e+003,-3.01653e+003,-6.97631e+000,-1.39985e+004,8.05959e+000,-4.37840e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.53149e+003,-3.02459e+003,4.30864e+002,9
-6.89217e+005,5.14371e+005,1.32786e+003,3.59272e+003,-2.68129e+003,-6.92174e+000,-1.40337e+004,2.33710e+002,-4.49538e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.62647e+003,-2.91500e+003,4.42616e+002,9
-7.21936e+005,4.67340e+005,1.40013e+003,4.12502e+003,-2.67031e+003,-7.99999e+000,-1.38087e+004,-6.86049e+001,-4.73783e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.93377e+003,-2.60170e+003,4.65783e+002,9
-7.53253e+005,4.14978e+005,1.52582e+003,4.64978e+003,-2.56163e+003,-9.41860e+000,-1.36235e+004,-3.05079e+002,-5.14594e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.27325e+003,-2.25655e+003,5.05175e+002,9
-7.80629e+005,3.60855e+005,1.57712e+003,4.56632e+003,-2.11083e+003,-9.22522e+000,-1.38971e+004,-2.05622e+002,-5.30472e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.46344e+003,-1.90521e+003,5.21246e+002,9
-8.03161e+005,3.07457e+005,1.57407e+003,4.02603e+003,-1.54120e+003,-7.89017e+000,-1.45205e+004,1.03067e+001,-5.30451e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.54654e+003,-1.55151e+003,5.22560e+002,9
-8.21820e+005,2.53397e+005,1.57720e+003,3.77343e+003,-1.16349e+003,-7.24157e+000,-1.47068e+004,3.97179e+002,-5.32900e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.48027e+003,-1.56067e+003,5.25658e+002,9
-8.36847e+005,1.98205e+005,1.58766e+003,4.06422e+003,-9.62598e+002,-7.71033e+000,-1.44687e+004,4.75669e+002,-5.37460e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.53295e+003,-1.43827e+003,5.29750e+002,9
-8.48702e+005,1.38932e+005,1.65663e+003,5.62902e+003,-9.21466e+002,-1.09873e+001,-1.31297e+004,1.67834e+002,-5.59710e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.75869e+003,-1.08930e+003,5.48723e+002,9
-8.56801e+005,7.40925e+004,1.68452e+003,4.94271e+003,-4.27424e+002,-9.71737e+000,-1.41440e+004,-1.32656e+003,-5.67901e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.08666e+003,8.99137e+002,5.58184e+002,9
-8.59685e+005,2.32237e+004,1.44701e+003,-1.55941e+003,4.21259e+001,2.62507e+000,-2.01134e+004,3.14365e+002,-4.87940e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.55396e+003,-2.72239e+002,4.90565e+002,9
-8.59720e+005,-2.17023e+004,3.29022e+003,4.64943e+003,1.17367e+002,-1.77933e+001,-1.53702e+004,-9.26037e+002,-9.03944e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.01960e+003,1.04340e+003,8.86150e+002,9
-8.54280e+005,-9.89507e+004,3.78694e+003,5.17725e+003,5.99677e+002,-2.29498e+001,-1.52440e+004,-2.91953e+002,-9.71679e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.42128e+003,8.91630e+002,9.48729e+002,9
-8.40773e+005,-1.80793e+005,3.72011e+003,6.88414e+003,1.48031e+003,-3.04593e+001,-1.34973e+004,-1.64805e+001,-9.62991e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.38149e+003,1.49679e+003,9.32531e+002,9
-8.20394e+005,-2.57957e+005,3.41813e+003,6.26669e+003,1.97044e+003,-2.61093e+001,-1.37494e+004,-2.02759e+002,-9.22401e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.01609e+003,2.17320e+003,8.96291e+002,9
-7.94821e+005,-3.28406e+005,3.08924e+003,5.51317e+003,2.27795e+003,-2.14276e+001,-1.41130e+004,-2.67661e+002,-8.72487e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.62620e+003,2.54561e+003,8.51060e+002,9
-7.63848e+005,-3.95132e+005,2.80724e+003,5.38735e+003,2.78683e+003,-1.97987e+001,-1.37866e+004,-2.69905e+002,-8.24549e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.17395e+003,3.05673e+003,8.04750e+002,9
-7.27509e+005,-4.58610e+005,2.61868e+003,5.02145e+003,3.16544e+003,-1.80743e+001,-1.36695e+004,-4.24899e+002,-7.89640e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.69099e+003,3.59034e+003,7.71566e+002,9
-6.87354e+005,-5.16854e+005,2.48092e+003,4.89885e+003,3.68368e+003,-1.76813e+001,-1.33108e+004,-2.93621e+002,-7.62425e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.20963e+003,3.97730e+003,7.44744e+002,9
-6.45534e+005,-5.68225e+005,2.32537e+003,4.34520e+003,3.82482e+003,-1.56519e+001,-1.34509e+004,-3.02026e+002,-7.30361e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.79609e+003,4.12684e+003,7.14709e+002,9
-6.05868e+005,-6.10344e+005,2.05690e+003,3.70300e+003,3.73035e+003,-1.25711e+001,-1.39828e+004,-1.83384e+002,-6.71072e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.68579e+003,3.91374e+003,6.58501e+002,9
-5.67771e+005,-6.45935e+005,1.78733e+003,3.34815e+003,3.80908e+003,-1.05394e+001,-1.40595e+004,-1.02108e+002,-6.05653e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.40769e+003,3.91119e+003,5.95114e+002,9
-5.28647e+005,-6.78328e+005,1.58424e+003,3.31111e+003,4.24862e+003,-9.92224e+000,-1.40898e+004,4.76426e+002,-5.52318e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.40094e+003,3.77219e+003,5.42396e+002,9
-4.83567e+005,-7.11168e+005,1.49723e+003,4.12078e+003,6.06031e+003,-1.27584e+001,-1.24689e+004,1.65208e+003,-5.30302e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.58971e+003,4.40823e+003,5.17544e+002,9
-4.28976e+005,-7.45371e+005,1.50207e+003,3.25621e+003,5.65786e+003,-1.14013e+001,-1.33738e+004,1.07738e+003,-5.36106e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.63003e+003,4.58048e+003,5.24705e+002,9
-3.72199e+005,-7.75284e+005,1.43075e+003,2.57137e+003,5.35612e+003,-9.88405e+000,-1.32386e+004,3.90385e+002,-5.15965e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.80996e+003,4.96574e+003,5.06081e+002,9
-3.22880e+005,-7.97087e+005,1.24818e+003,1.79649e+003,4.43496e+003,-6.94445e+000,-1.41735e+004,-2.32993e+002,-4.56051e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.96994e+003,4.66795e+003,4.49106e+002,9
-2.79754e+005,-8.13226e+005,1.07388e+003,1.20820e+003,3.51217e+003,-4.63752e+000,-1.43678e+004,-1.04849e+003,-3.92718e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.57601e+003,4.56067e+003,3.88080e+002,9
-2.40908e+005,-8.25568e+005,9.30864e+002,1.23634e+003,4.23681e+003,-4.77687e+000,-1.35108e+004,-2.86930e+002,-3.34350e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.47122e+002,4.52374e+003,3.29573e+002,9
-1.96204e+005,-8.37319e+005,8.87857e+002,1.72329e+003,7.35429e+003,-7.79786e+000,-1.54167e+004,3.37131e+003,-3.17568e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.14003e+003,3.98298e+003,3.09770e+002,9
-1.37020e+005,-8.49014e+005,8.90947e+002,1.08522e+003,6.72430e+003,-7.05612e+000,-1.32972e+004,1.91062e+003,-3.22442e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.82390e+002,4.81368e+003,3.15386e+002,9
-7.45702e+004,-8.56761e+005,8.54653e+002,5.43867e+002,6.24866e+003,-6.23301e+000,-1.34047e+004,1.46036e+003,-3.06963e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.14012e+001,4.78831e+003,3.00730e+002,9
-1.36137e+004,-8.59892e+005,8.04114e+002,9.92519e+001,6.26909e+003,-5.86218e+000,-1.32416e+004,1.56862e+003,-2.82515e+002,1.40000e+004,0.00000e+000,0.00000e+000,-6.59143e+002,4.70047e+003,2.76653e+002,9
4.40182e+004,-8.58872e+005,7.42724e+002,-3.13430e+002,6.11557e+003,-5.28831e+000,-1.29988e+004,1.63270e+003,-2.50522e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.31466e+003,4.48287e+003,2.45233e+002,9
9.92239e+004,-8.54256e+005,6.87114e+002,-6.85613e+002,5.90270e+003,-4.74759e+000,-1.27407e+004,1.75115e+003,-2.19374e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.94488e+003,4.15155e+003,2.14626e+002,9
1.47548e+005,-8.47248e+005,6.38164e+002,-8.14039e+002,4.67437e+003,-3.52064e+000,-1.39741e+004,5.99455e+002,-1.90445e+002,1.40000e+004,0.00000e+000,0.00000e+000,-8.39981e+002,4.07491e+003,1.86925e+002,9
