Hu_200_00_10 Mu_200_00_10 Hv_200_00_10 Mv_200_00_10 Hw_200_00_10 Mw_200_00_10  Hu_200_00_20 Mu_200_00_20 Hv_200_00_20 Mv_200_00_20 Hw_200_00_20 Mw_200_00_20  Hu_200_00_30 Mu_200_00_30 Hv_200_00_30 Mv_200_00_30 Hw_200_00_30 Mw_200_00_30
    9.365466E-06-8.466667E+04-6.492339E+05 0.000000E+00 1.870778E+02 0.000000E+00 -2.690857E+03                                                                               -8.466667E+04-8.480031E+05 0.000000E+00 1.621325E+02 0.000000E+00
    9.693448E-06-8.500000E+04-6.506041E+05 0.000000E+00 2.147103E+02 0.000000E+00 -2.688461E+03                                                                               -8.500000E+04-8.480419E+05 0.000000E+00 1.611584E+02 0.000000E+00
    9.972508E-06-8.533333E+04-6.519217E+05 0.000000E+00 2.408043E+02 0.000000E+00 -2.686924E+03                                                                               -8.533333E+04-8.480806E+05 0.000000E+00 1.601928E+02 0.000000E+00
    1.020346E-05-8.566667E+04-6.531972E+05 0.000000E+00 2.657553E+02 0.000000E+00 -2.686300E+03                                                                               -8.566667E+04-8.481191E+05 0.000000E+00 1.592356E+02 0.000000E+00
    1.046408E-05-8.600000E+04-6.544390E+05 0.000000E+00 2.898731E+02 0.000000E+00 -2.686620E+03                                                                               -8.600000E+04-8.481574E+05 0.000000E+00 1.582867E+02 0.000000E+00
    1.066621E-05-8.633333E+04-6.556544E+05 0.000000E+00 3.134066E+02 0.000000E+00 -2.687902E+03                                                                               -8.633333E+04-8.481955E+05 0.000000E+00 1.573459E+02 0.000000E+00
    1.082177E-05-8.666667E+04-6.568496E+05 0.000000E+00 3.365628E+02 0.000000E+00 -2.690162E+03                                                                               -8.666667E+04-8.482335E+05 0.000000E+00 1.564133E+02 0.000000E+00
    1.110986E-05-8.700000E+04-6.580301E+05 0.000000E+00 3.595195E+02 0.000000E+00 -2.693412E+03                                                                               -8.700000E+04-8.482713E+05 0.000000E+00 1.554887E+02 0.000000E+00
    1.123853E-05-8.733333E+04-6.592007E+05 0.000000E+00 3.824361E+02 0.000000E+00 -2.697668E+03                                                                               -8.733333E+04-8.483089E+05 0.000000E+00 1.545719E+02 0.000000E+00
    1.132233E-05-8.766667E+04-6.603661E+05 0.000000E+00 4.054611E+02 0.000000E+00 -2.702949E+03                                                                               -8.766667E+04-8.483463E+05 0.000000E+00 1.536630E+02 0.000000E+00
    1.163837E-05-8.800000E+04-6.615311E+05 0.000000E+00 4.287397E+02 0.000000E+00 -2.709277E+03                                                                               -8.800000E+04-8.483836E+05 0.000000E+00 1.527618E+02 0.000000E+00
    1.169737E-05-8.833333E+04-6.627002E+05 0.000000E+00 4.524201E+02 0.000000E+00 -2.716682E+03                                                                               -8.833333E+04-8.484207E+05 0.000000E+00 1.518683E+02 0.000000E+00
    1.171346E-05-8.866667E+04-6.638785E+05 0.000000E+00 4.766609E+02 0.000000E+00 -2.725201E+03                                                                               -8.866667E+04-8.484577E+05 0.000000E+00 1.509823E+02 0.000000E+00
    1.168796E-05-8.900000E+04-6.650716E+05 0.000000E+00 5.016384E+02 0.000000E+00 -2.734879E+03                                                                               -8.900000E+04-8.484945E+05 0.000000E+00 1.501037E+02 0.000000E+00
    1.205138E-05-8.933333E+04-6.662858E+05 0.000000E+00 5.275576E+02 0.000000E+00 -2.745769E+03                                                                               -8.933333E+04-8.485311E+05 0.000000E+00 1.492326E+02 0.000000E+00
    1.200379E-05-8.966667E+04-6.675287E+05 0.000000E+00 5.546657E+02 0.000000E+00 -2.757937E+03                                                                               -8.966667E+04-8.485675E+05 0.000000E+00 1.483687E+02 0.000000E+00
    1.191713E-05-9.000000E+04-6.688098E+05 0.000000E+00 5.832713E+02 0.000000E+00 -2.771456E+03                                                                               -9.000000E+04-8.486038E+05 0.000000E+00 1.475121E+02 0.000000E+00
    1.230862E-05-9.033333E+04-6.701413E+05 0.000000E+00 6.137718E+02 0.000000E+00 -2.786409E+03                                                                               -9.033333E+04-8.486399E+05 0.000000E+00 1.466626E+02 0.000000E+00
    1.220211E-05-9.066667E+04-6.715390E+05 0.000000E+00 6.466968E+02 0.000000E+00 -2.802877E+03                                                                               -9.066667E+04-8.486759E+05 0.000000E+00 1.458201E+02 0.000000E+00
    1.205892E-05-9.100000E+04-6.730248E+05 0.000000E+00 6.827710E+02 0.000000E+00 -2.820920E+03                                                                               -9.100000E+04-8.487117E+05 0.000000E+00 1.449846E+02 0.000000E+00
    1.247803E-05-9.133333E+04-6.746286E+05 0.000000E+00 7.230017E+02 0.000000E+00 -2.840514E+03                                                                               -9.133333E+04-8.487474E+05 0.000000E+00 1.441560E+02 0.000000E+00
    1.231721E-05-9.166667E+04-6.763908E+05 0.000000E+00 7.687623E+02 0.000000E+00 -2.861405E+03                                                                               -9.166667E+04-8.487828E+05 0.000000E+00 1.433342E+02 0.000000E+00
    1.212215E-05-9.200000E+04-6.783593E+05 0.000000E+00 8.216947E+02 0.000000E+00 -2.882755E+03                                                                               -9.200000E+04-8.488182E+05 0.000000E+00 1.425192E+02 0.000000E+00
    1.189447E-05-9.233333E+04-6.805609E+05 0.000000E+00 8.827728E+02 0.000000E+00 -2.902515E+03                                                                               -9.233333E+04-8.488533E+05 0.000000E+00 1.417108E+02 0.000000E+00
    1.235800E-05-9.266667E+04-6.829254E+05 0.000000E+00 9.497110E+02 0.000000E+00 -2.917370E+03                                                                               -9.266667E+04-8.488884E+05 0.000000E+00 1.409091E+02 0.000000E+00
    1.211547E-05-9.300000E+04-6.852589E+05 0.000000E+00 1.015909E+03 0.000000E+00 -2.925213E+03                                                                               -9.300000E+04-8.489232E+05 0.000000E+00 1.401138E+02 0.000000E+00
    1.184313E-05-9.333333E+04-6.874008E+05 0.000000E+00 1.075770E+03 0.000000E+00 -2.927427E+03                                                                               -9.333333E+04-8.489579E+05 0.000000E+00 1.393250E+02 0.000000E+00
    1.233232E-05-9.366667E+04-6.893232E+05 0.000000E+00 1.128160E+03 0.000000E+00 -2.926745E+03                                                                               -9.366667E+04-8.489925E+05 0.000000E+00 1.385426E+02 0.000000E+00
    1.204724E-05-9.400000E+04-6.910631E+05 0.000000E+00 1.174249E+03 0.000000E+00 -2.925134E+03                                                                               -9.400000E+04-8.490269E+05 0.000000E+00 1.377665E+02 0.000000E+00
    1.173484E-05-9.433333E+04-6.926652E+05 0.000000E+00 1.215509E+03 0.000000E+00 -2.923666E+03                                                                               -9.433333E+04-8.490612E+05 0.000000E+00 1.369967E+02 0.000000E+00
    1.224854E-05-9.466667E+04-6.941652E+05 0.000000E+00 1.253143E+03 0.000000E+00 -2.922895E+03                                                                               -9.466667E+04-8.490953E+05 0.000000E+00 1.362330E+02 0.000000E+00
    1.192543E-05-9.500000E+04-6.955896E+05 0.000000E+00 1.288054E+03 0.000000E+00 -2.923114E+03                                                                               -9.500000E+04-8.491292E+05 0.000000E+00 1.354754E+02 0.000000E+00
    1.157745E-05-9.533333E+04-6.969583E+05 0.000000E+00 1.320919E+03 0.000000E+00 -2.924491E+03                                                                               -9.533333E+04-8.491630E+05 0.000000E+00 1.347239E+02 0.000000E+00
    1.120637E-05-9.566667E+04-6.982865E+05 0.000000E+00 1.352259E+03 0.000000E+00 -2.927135E+03                                                                               -9.566667E+04-8.491967E+05 0.000000E+00 1.339784E+02 0.000000E+00
    1.175778E-05-9.600000E+04-6.995866E+05 0.000000E+00 1.382487E+03 0.000000E+00 -2.931133E+03                                                                               -9.600000E+04-8.492302E+05 0.000000E+00 1.332387E+02 0.000000E+00
    1.137835E-05-9.633333E+04-7.008689E+05 0.000000E+00 1.411949E+03 0.000000E+00 -2.936567E+03                                                                               -9.633333E+04-8.492636E+05 0.000000E+00 1.325050E+02 0.000000E+00
    1.097842E-05-9.666667E+04-7.021428E+05 0.000000E+00 1.440949E+03 0.000000E+00 -2.943532E+03                                                                               -9.666667E+04-8.492968E+05 0.000000E+00 1.317770E+02 0.000000E+00
    1.155097E-05-9.700000E+04-7.034173E+05 0.000000E+00 1.469767E+03 0.000000E+00 -2.952143E+03                                                                               -9.700000E+04-8.493299E+05 0.000000E+00 1.310547E+02 0.000000E+00
    1.114443E-05-9.733333E+04-7.047020E+05 0.000000E+00 1.498683E+03 0.000000E+00 -2.962550E+03                                                                               -9.733333E+04-8.493628E+05 0.000000E+00 1.303382E+02 0.000000E+00
    1.071968E-05-9.766667E+04-7.060074E+05 0.000000E+00 1.527996E+03 0.000000E+00 -2.974956E+03                                                                               -9.766667E+04-8.493956E+05 0.000000E+00 1.296272E+02 0.000000E+00
    1.027851E-05-9.800000E+04-7.073466E+05 0.000000E+00 1.558048E+03 0.000000E+00 -2.989646E+03                                                                               -9.800000E+04-8.494282E+05 0.000000E+00 1.289218E+02 0.000000E+00
    1.088220E-05-9.833333E+04-7.087371E+05 0.000000E+00 1.589273E+03 0.000000E+00 -3.007030E+03                                                                               -9.833333E+04-8.494608E+05 0.000000E+00 1.282218E+02 0.000000E+00
    1.043634E-05-9.866667E+04-7.102044E+05 0.000000E+00 1.622266E+03 0.000000E+00 -3.027741E+03                                                                               -9.866667E+04-8.494931E+05 0.000000E+00 1.275274E+02 0.000000E+00
    9.976347E-06-9.900000E+04-7.117905E+05 0.000000E+00 1.657957E+03 0.000000E+00 -3.052838E+03                                                                               -9.900000E+04-8.495254E+05 0.000000E+00 1.268383E+02 0.000000E+00
    1.059722E-05-9.933333E+04-7.135765E+05 0.000000E+00 1.698046E+03 0.000000E+00 -3.084356E+03                                                                               -9.933333E+04-8.495574E+05 0.000000E+00 1.261545E+02 0.000000E+00
    1.013400E-05-9.966667E+04-7.157718E+05 0.000000E+00 1.746675E+03 0.000000E+00 -3.127412E+03                                                                               -9.966667E+04-8.495894E+05 0.000000E+00 1.254760E+02 0.000000E+00
    9.658669E-06-1.000000E+05-7.200482E+05 0.000000E+00 1.833966E+03 0.000000E+00 -3.220483E+03                                                                               -1.000000E+05-8.496212E+05 0.000000E+00 1.248027E+02 0.000000E+00

Mw_400_00_20  Hu_400_00_30 Mu_400_00_30 Hv_400_00_30 Mv_400_00_30 Hw_400_00_30 Mw_400_00_30  Hu_500_00_30 Mu_500_00_30 Hv_500_00_30 Mv_500_00_30 Hw_500_00_30 Mw_500_00_30
 -1.564736E-04 1.000000E+05 8.485715E+05 0.000000E+00-1.317861E+02 0.000000E+00 -2.651215E-04 1.000000E+05 8.485479E+05 0.000000E+00-1.076114E+02 0.000000E+00 -1.523933E-04
 -5.712878E-05 9.966667E+04 8.485405E+05 0.000000E+00-1.324581E+02 0.000000E+00 -1.504268E-04 9.900000E+04 8.484499E+05 0.000000E+00-1.093288E+02 0.000000E+00 -4.654834E-05
 -5.691524E-05 9.933333E+04 8.485094E+05 0.000000E+00-1.331338E+02 0.000000E+00 -1.475611E-04 9.800000E+04 8.483508E+05 0.000000E+00-1.110866E+02 0.000000E+00 -4.605623E-05
 -5.662158E-05 9.900000E+04 8.484781E+05 0.000000E+00-1.338145E+02 0.000000E+00 -1.452775E-04 9.700000E+04 8.482505E+05 0.000000E+00-1.128859E+02 0.000000E+00 -4.520333E-05
 -5.624432E-05 9.866667E+04 8.484468E+05 0.000000E+00-1.345002E+02 0.000000E+00 -1.427272E-04 9.600000E+04 8.481489E+05 0.000000E+00-1.147282E+02 0.000000E+00 -4.432543E-05
 -5.578165E-05 9.833333E+04 8.484153E+05 0.000000E+00-1.351912E+02 0.000000E+00 -1.399069E-04 9.500000E+04 8.480461E+05 0.000000E+00-1.166148E+02 0.000000E+00 -4.262577E-05
 -5.523187E-05 9.800000E+04 8.483837E+05 0.000000E+00-1.358873E+02 0.000000E+00 -1.368126E-04 9.400000E+04 8.479421E+05 0.000000E+00-1.185471E+02 0.000000E+00 -4.007094E-05
 -5.459335E-05 9.766667E+04 8.483519E+05 0.000000E+00-1.365887E+02 0.000000E+00 -1.334402E-04 9.300000E+04 8.478368E+05 0.000000E+00-1.205266E+02 0.000000E+00 -3.663841E-05
 -5.386448E-05 9.733333E+04 8.483201E+05 0.000000E+00-1.372953E+02 0.000000E+00 -1.297860E-04 9.200000E+04 8.477302E+05 0.000000E+00-1.225549E+02 0.000000E+00 -3.231890E-05
 -5.321261E-05 9.700000E+04 8.482881E+05 0.000000E+00-1.380074E+02 0.000000E+00 -1.258465E-04 9.100000E+04 8.476223E+05 0.000000E+00-1.246337E+02 0.000000E+00 -2.611076E-05
 -5.242714E-05 9.666667E+04 8.482560E+05 0.000000E+00-1.387248E+02 0.000000E+00 -1.216186E-04 9.000000E+04 8.475130E+05 0.000000E+00-1.267645E+02 0.000000E+00 -1.840965E-05
 -5.154806E-05 9.633333E+04 8.482238E+05 0.000000E+00-1.394478E+02 0.000000E+00 -1.170994E-04 8.900000E+04 8.474024E+05 0.000000E+00-1.289493E+02 0.000000E+00 -7.466592E-06
 -5.057531E-05 9.600000E+04 8.481915E+05 0.000000E+00-1.401762E+02 0.000000E+00 -1.122863E-04 8.800000E+04 8.472904E+05 0.000000E+00-1.311899E+02 0.000000E+00  3.346584E-06
 -4.950766E-05 9.566667E+04 8.481590E+05 0.000000E+00-1.409102E+02 0.000000E+00 -1.071770E-04 8.700000E+04 8.471770E+05 0.000000E+00-1.334881E+02 0.000000E+00  1.285284E-05
 -4.834394E-05 9.533333E+04 8.481265E+05 0.000000E+00-1.416499E+02 0.000000E+00 -1.017696E-04 8.600000E+04 8.470622E+05 0.000000E+00-1.358461E+02 0.000000E+00  2.282602E-05
 -4.708312E-05 9.500000E+04 8.480938E+05 0.000000E+00-1.423953E+02 0.000000E+00 -9.606255E-05 8.500000E+04 8.469459E+05 0.000000E+00-1.382660E+02 0.000000E+00  3.594274E-05
 -4.572427E-05 9.466667E+04 8.480609E+05 0.000000E+00-1.431465E+02 0.000000E+00 -8.420598E-05 8.400000E+04 8.468281E+05 0.000000E+00-1.407499E+02 0.000000E+00  4.652345E-05
 -4.426656E-05 9.433333E+04 8.480280E+05 0.000000E+00-1.439035E+02 0.000000E+00 -7.756790E-05 8.300000E+04 8.467088E+05 0.000000E+00-1.433002E+02 0.000000E+00  5.704477E-05
 -4.270930E-05 9.400000E+04 8.479949E+05 0.000000E+00-1.446663E+02 0.000000E+00 -7.062888E-05 8.200000E+04 8.465880E+05 0.000000E+00-1.459194E+02 0.000000E+00  5.539325E-05
 -4.105190E-05 9.366667E+04 8.479617E+05 0.000000E+00-1.454351E+02 0.000000E+00 -6.338812E-05 8.100000E+04 8.464656E+05 0.000000E+00-1.486099E+02 0.000000E+00  5.390727E-05
 -3.929391E-05 9.333333E+04 8.479283E+05 0.000000E+00-1.462100E+02 0.000000E+00 -5.584639E-05 8.000000E+04 8.463416E+05 0.000000E+00-1.513746E+02 0.000000E+00  5.252092E-05
 -3.743502E-05 9.300000E+04 8.478949E+05 0.000000E+00-1.469909E+02 0.000000E+00 -4.800495E-05 7.900000E+04 8.462160E+05 0.000000E+00-1.542161E+02 0.000000E+00  5.371529E-05
 -3.547504E-05 9.266667E+04 8.478613E+05 0.000000E+00-1.477779E+02 0.000000E+00 -3.163042E-05 7.800000E+04 8.460888E+05 0.000000E+00-1.571374E+02 0.000000E+00  5.475103E-05
 -3.341395E-05 9.233333E+04 8.478275E+05 0.000000E+00-1.485712E+02 0.000000E+00 -2.288466E-05 7.700000E+04 8.459598E+05 0.000000E+00-1.601416E+02 0.000000E+00  5.797700E-05
 -3.125186E-05 9.200000E+04 8.477937E+05 0.000000E+00-1.493707E+02 0.000000E+00 -1.384066E-05 7.600000E+04 8.458292E+05 0.000000E+00-1.632319E+02 0.000000E+00  5.856318E-05
 -3.112872E-05 9.166667E+04 8.477597E+05 0.000000E+00-1.501766E+02 0.000000E+00 -4.510187E-06 7.500000E+04 8.456968E+05 0.000000E+00-1.664118E+02 0.000000E+00  6.112132E-05
 -2.890990E-05 9.133333E+04 8.477256E+05 0.000000E+00-1.509889E+02 0.000000E+00  5.102652E-06 7.400000E+04 8.455627E+05 0.000000E+00-1.696849E+02 0.000000E+00  6.324883E-05
 -2.659116E-05 9.100000E+04 8.476913E+05 0.000000E+00-1.518076E+02 0.000000E+00  1.499324E-05 7.300000E+04 8.454267E+05 0.000000E+00-1.730549E+02 0.000000E+00  6.297344E-05
 -2.417331E-05 9.066667E+04 8.476569E+05 0.000000E+00-1.526330E+02 0.000000E+00  3.566476E-05 7.200000E+04 8.452889E+05 0.000000E+00-1.765258E+02 0.000000E+00  6.425861E-05
 -2.165709E-05 9.033333E+04 8.476224E+05 0.000000E+00-1.534649E+02 0.000000E+00  4.636312E-05 7.100000E+04 8.451492E+05 0.000000E+00-1.801019E+02 0.000000E+00  6.500541E-05
 -1.904343E-05 9.000000E+04 8.475877E+05 0.000000E+00-1.543036E+02 0.000000E+00  5.733370E-05 7.000000E+04 8.450076E+05 0.000000E+00-1.837874E+02 0.000000E+00  6.517650E-05
 -1.633340E-05 8.966667E+04 8.475529E+05 0.000000E+00-1.551490E+02 0.000000E+00  6.855062E-05 6.900000E+04 8.448640E+05 0.000000E+00-1.875872E+02 0.000000E+00  6.342676E-05
 -1.352831E-05 8.933333E+04 8.475180E+05 0.000000E+00-1.560013E+02 0.000000E+00  8.000590E-05 6.800000E+04 8.447184E+05 0.000000E+00-1.915061E+02 0.000000E+00  6.023302E-05
 -1.062963E-05 8.900000E+04 8.474829E+05 0.000000E+00-1.568605E+02 0.000000E+00  9.169089E-05 6.700000E+04 8.445708E+05 0.000000E+00-1.955494E+02 0.000000E+00  5.807555E-05
 -7.639023E-06 8.866667E+04 8.474477E+05 0.000000E+00-1.577267E+02 0.000000E+00  1.035964E-04 6.600000E+04 8.444212E+05 0.000000E+00-1.997225E+02 0.000000E+00  5.562599E-05
 -4.558371E-06 8.833333E+04 8.474124E+05 0.000000E+00-1.586000E+02 0.000000E+00  1.157124E-04 6.500000E+04 8.442694E+05 0.000000E+00-2.040313E+02 0.000000E+00  5.352682E-05
 -1.389749E-06 8.800000E+04 8.473769E+05 0.000000E+00-1.594804E+02 0.000000E+00  1.280284E-04 6.400000E+04 8.441155E+05 0.000000E+00-2.084820E+02 0.000000E+00  5.116556E-05
  1.864573E-06 8.766667E+04 8.473413E+05 0.000000E+00-1.603681E+02 0.000000E+00  1.405332E-04 6.300000E+04 8.439593E+05 0.000000E+00-2.130810E+02 0.000000E+00  4.784600E-05
  5.202088E-06 8.733333E+04 8.473055E+05 0.000000E+00-1.612632E+02 0.000000E+00  1.532148E-04 6.200000E+04 8.438009E+05 0.000000E+00-2.178352E+02 0.000000E+00  1.906695E-05
  8.620060E-06 8.700000E+04 8.472696E+05 0.000000E+00-1.621656E+02 0.000000E+00  1.660607E-04 6.100000E+04 8.436403E+05 0.000000E+00-2.227523E+02 0.000000E+00 -4.196951E-05
  8.163036E-06 8.666667E+04 8.472335E+05 0.000000E+00-1.630755E+02 0.000000E+00  1.656602E-04 6.000000E+04 8.434772E+05 0.000000E+00-2.278399E+02 0.000000E+00 -7.200209E-05
  1.161032E-05 8.633333E+04 8.471973E+05 0.000000E+00-1.639930E+02 0.000000E+00  1.786523E-04 5.900000E+04 8.433118E+05 0.000000E+00-2.331062E+02 0.000000E+00 -8.324861E-05
  1.513002E-05 8.600000E+04 8.471610E+05 0.000000E+00-1.649182E+02 0.000000E+00  1.917512E-04 5.800000E+04 8.431440E+05 0.000000E+00-2.385601E+02 0.000000E+00 -6.292958E-05
  1.872022E-05 8.566667E+04 8.471245E+05 0.000000E+00-1.658511E+02 0.000000E+00  2.049708E-04 5.700000E+04 8.429736E+05 0.000000E+00-2.442110E+02 0.000000E+00 -5.846554E-05
  2.237728E-05 8.533333E+04 8.470879E+05 0.000000E+00-1.667919E+02 0.000000E+00  2.045708E-04 5.600000E+04 8.428007E+05 0.000000E+00-2.500688E+02 0.000000E+00 -5.871443E-05
  2.180374E-05 8.500000E+04 8.470511E+05 0.000000E+00-1.677406E+02 0.000000E+00  2.178849E-04 5.500000E+04 8.426252E+05 0.000000E+00-2.561443E+02 0.000000E+00 -5.663795E-05
  2.547515E-05 8.466667E+04 8.470142E+05 0.000000E+00-1.686973E+02 0.000000E+00  2.312571E-04 5.400000E+04 8.424470E+05 0.000000E+00-2.624488E+02 0.000000E+00 -5.310995E-05
  2.920313E-05 8.433333E+04 8.469771E+05 0.000000E+00-1.696622E+02 0.000000E+00  2.308823E-04 5.300000E+04 8.422661E+05 0.000000E+00-2.689944E+02 0.000000E+00 -4.907235E-05
  3.298508E-05 8.400000E+04 8.469399E+05 0.000000E+00-1.706353E+02 0.000000E+00  2.306372E-04 5.200000E+04 8.420824E+05 0.000000E+00-2.757940E+02 0.000000E+00 -4.785774E-05
  3.681640E-05 8.366667E+04 8.469026E+05 0.000000E+00-1.716167E+02 0.000000E+00  2.304928E-04 5.100000E+04 8.418959E+05 0.000000E+00-2.828615E+02 0.000000E+00 -5.225015E-05
  4.069216E-05 8.333333E+04 8.468650E+05 0.000000E+00-1.726065E+02 0.000000E+00  2.304475E-04 5.000000E+04 8.417064E+05 0.000000E+00-2.902116E+02 0.000000E+00 -6.312549E-05
  3.994762E-05 8.300000E+04 8.468274E+05 0.000000E+00-1.736048E+02 0.000000E+00  2.304995E-04 4.900000E+04 8.415140E+05 0.000000E+00-2.978601E+02 0.000000E+00 -8.001765E-05
  4.381262E-05 8.266667E+04 8.467895E+05 0.000000E+00-1.746118E+02 0.000000E+00  2.306470E-04 4.800000E+04 8.413185E+05 0.000000E+00-3.058240E+02 0.000000E+00 -1.134999E-04
  4.770892E-05 8.233333E+04 8.467516E+05 0.000000E+00-1.756275E+02 0.000000E+00  2.308880E-04 4.700000E+04 8.411199E+05 0.000000E+00-3.141213E+02 0.000000E+00 -1.957059E-04
  5.163283E-05 8.200000E+04 8.467134E+05 0.000000E+00-1.766519E+02 0.000000E+00  2.312203E-04 4.600000E+04 8.409180E+05 0.000000E+00-3.227717E+02 0.000000E+00 -3.602338E-04
  5.557839E-05 8.166667E+04 8.466752E+05 0.000000E+00-1.776853E+02 0.000000E+00  2.316418E-04 4.500000E+04 8.407129E+05 0.000000E+00-3.317935E+02 0.000000E+00 -2.598514E-04
  5.953939E-05 8.133333E+04 8.466367E+05 0.000000E+00-1.787278E+02 0.000000E+00  2.321499E-04 4.400000E+04 8.405044E+05 0.000000E+00-3.412103E+02 0.000000E+00 -2.085910E-04
  5.861426E-05 8.100000E+04 8.465981E+05 0.000000E+00-1.797794E+02 0.000000E+00  2.327423E-04 4.300000E+04 8.402925E+05 0.000000E+00-3.510454E+02 0.000000E+00 -1.837207E-04
  6.253151E-05 8.066667E+04 8.465594E+05 0.000000E+00-1.808402E+02 0.000000E+00  2.334162E-04 4.200000E+04 8.400770E+05 0.000000E+00-3.613233E+02 0.000000E+00 -1.729874E-04
  6.644821E-05 8.033333E+04 8.465205E+05 0.000000E+00-1.819105E+02 0.000000E+00  2.341692E-04 4.100000E+04 8.398579E+05 0.000000E+00-3.720702E+02 0.000000E+00 -1.701010E-04
  7.035922E-05 8.000000E+04 8.464814E+05 0.000000E+00-1.829901E+02 0.000000E+00  2.469900E-04 4.000000E+04 8.396350E+05 0.000000E+00-3.833132E+02 0.000000E+00 -1.686182E-04
  7.425719E-05 7.966667E+04 8.464422E+05 0.000000E+00-1.840794E+02 0.000000E+00  2.477433E-04 3.900000E+04 8.394083E+05 0.000000E+00-3.950811E+02 0.000000E+00 -1.697110E-04
  7.813449E-05 7.933333E+04 8.464028E+05 0.000000E+00-1.851784E+02 0.000000E+00  2.485865E-04 3.800000E+04 8.391777E+05 0.000000E+00-4.074029E+02 0.000000E+00 -1.703374E-04
  7.701263E-05 7.900000E+04 8.463633E+05 0.000000E+00-1.862873E+02 0.000000E+00  2.494981E-04 3.700000E+04 8.389431E+05 0.000000E+00-4.203085E+02 0.000000E+00 -1.731339E-04
  8.080461E-05 7.866667E+04 8.463235E+05 0.000000E+00-1.874061E+02 0.000000E+00  2.504751E-04 3.600000E+04 8.387042E+05 0.000000E+00-4.338265E+02 0.000000E+00 -1.755900E-04
  8.455727E-05 7.833333E+04 8.462837E+05 0.000000E+00-1.885350E+02 0.000000E+00  2.630263E-04 3.500000E+04 8.384611E+05 0.000000E+00-4.479838E+02 0.000000E+00 -1.780433E-04
  8.826371E-05 7.800000E+04 8.462436E+05 0.000000E+00-1.896741E+02 0.000000E+00  2.639786E-04 3.400000E+04 8.382135E+05 0.000000E+00-4.628027E+02 0.000000E+00 -1.798341E-04
  8.704388E-05 7.766667E+04 8.462034E+05 0.000000E+00-1.908236E+02 0.000000E+00  2.650022E-04 3.300000E+04 8.379614E+05 0.000000E+00-4.782977E+02 0.000000E+00 -1.813090E-04
  9.063528E-05 7.733333E+04 8.461631E+05 0.000000E+00-1.919834E+02 0.000000E+00  2.773405E-04 3.200000E+04 8.377045E+05 0.000000E+00-4.944694E+02 0.000000E+00 -1.824970E-04
  9.416028E-05 7.700000E+04 8.461225E+05 0.000000E+00-1.931540E+02 0.000000E+00  2.783193E-04 3.100000E+04 8.374426E+05 0.000000E+00-5.112954E+02 0.000000E+00 -1.829802E-04
  9.761080E-05 7.666667E+04 8.460818E+05 0.000000E+00-1.943352E+02 0.000000E+00  2.793567E-04 3.000000E+04 8.371755E+05 0.000000E+00-5.287149E+02 0.000000E+00 -1.822434E-04
  1.009772E-04 7.633333E+04 8.460409E+05 0.000000E+00-1.955273E+02 0.000000E+00  2.914130E-04 2.900000E+04 8.369027E+05 0.000000E+00-5.466051E+02 0.000000E+00 -1.805281E-04
  9.958027E-05 7.600000E+04 8.459999E+05 0.000000E+00-1.967305E+02 0.000000E+00  2.923819E-04 2.800000E+04 8.366238E+05 0.000000E+00-5.647423E+02 0.000000E+00 -1.773955E-04
  1.027870E-04 7.566667E+04 8.459587E+05 0.000000E+00-1.979448E+02 0.000000E+00  2.933953E-04 2.700000E+04 8.363374E+05 0.000000E+00-5.827526E+02 0.000000E+00 -1.731783E-04
  1.058876E-04 7.533333E+04 8.459173E+05 0.000000E+00-1.991703E+02 0.000000E+00  3.050912E-04 2.600000E+04 8.360407E+05 0.000000E+00-6.001187E+02 0.000000E+00 -1.674990E-04
  1.088724E-04 7.500000E+04 8.458757E+05 0.000000E+00-2.004074E+02 0.000000E+00  3.060082E-04 2.500000E+04 8.357230E+05 0.000000E+00-6.168098E+02 0.000000E+00 -1.607315E-04
  1.073410E-04 7.466667E+04 8.458340E+05 0.000000E+00-2.016560E+02 0.000000E+00  3.069539E-04 2.400000E+04 8.353222E+05 0.000000E+00-6.391373E+02 0.000000E+00 -1.514157E-04
  1.101282E-04 7.433333E+04 8.457921E+05 0.000000E+00-2.029163E+02 0.000000E+00  3.182014E-04 2.300000E+04 8.319594E+05 0.000000E+00-5.012238E+02 0.000000E+00 -3.776101E-06
  1.127764E-04 7.400000E+04 8.457500E+05 0.000000E+00-2.041886E+02 0.000000E+00  3.190184E-04 2.200000E+04 8.116094E+05 0.000000E+00-1.347050E+03 0.000000E+00  2.564482E-04
  1.152746E-04 7.366667E+04 8.457078E+05 0.000000E+00-2.054729E+02 0.000000E+00  3.198464E-04 2.100000E+04 7.996166E+05 0.000000E+00-1.915276E+03 0.000000E+00  4.820368E-04
  1.176114E-04 7.333333E+04 8.456653E+05 0.000000E+00-2.067694E+02 0.000000E+00  3.305468E-04 2.000000E+04 7.900879E+05 0.000000E+00-2.583401E+03 0.000000E+00  5.013523E-04
  1.158468E-04 7.300000E+04 8.456227E+05 0.000000E+00-2.080783E+02 0.000000E+00  3.312090E-04 1.900000E+04 7.819138E+05 0.000000E+00-3.309115E+03 0.000000E+00  5.802968E-04
  1.179315E-04 7.266667E+04 8.455799E+05 0.000000E+00-2.093998E+02 0.000000E+00  3.318623E-04 1.800000E+04 7.745391E+05 0.000000E+00-3.931319E+03 0.000000E+00  7.680931E-04
